id,data,hora,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_0_7,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_2_0,temp_2_1,temp_2_2,temp_2_3,temp_2_4,temp_2_5,temp_2_6,temp_2_7,temp_3_0,temp_3_1,temp_3_2,temp_3_3,temp_3_4,temp_3_5,temp_3_6,temp_3_7,temp_4_0,temp_4_1,temp_4_2,temp_4_3,temp_4_4,temp_4_5,temp_4_6,temp_4_7,temp_5_0,temp_5_1,temp_5_2,temp_5_3,temp_5_4,temp_5_5,temp_5_6,temp_5_7,temp_6_0,temp_6_1,temp_6_2,temp_6_3,temp_6_4,temp_6_5,temp_6_6,temp_6_7,temp_7_0,temp_7_1,temp_7_2,temp_7_3,temp_7_4,temp_7_5,temp_7_6,temp_7_7
552,2024-06-03,15:02:12,23,24,23,21,21,21,21,21,22,22,22,22,21,21,21,20,22,22,22,21,21,21,21,20,22,22,21,20,20,21,21,21,22,21,21,20,20,21,21,20,22,21,21,20,20,20,20,21,22,22,22,21,20,21,21,21,23,21,22,21,20,21,21,21
553,2024-06-03,15:02:32,24,23,22,22,22,22,22,21,23,23,23,22,22,22,22,22,23,23,23,22,22,22,22,22,23,23,22,21,21,22,21,21,23,22,22,21,21,22,21,22,22,22,22,21,21,21,22,22,22,23,23,22,21,21,22,22,24,22,23,22,22,22,22,21
554,2024-06-03,15:03:42,23,22,21,21,21,21,21,21,21,22,22,22,21,21,21,21,22,22,22,21,20,21,21,21,22,22,22,20,20,21,21,21,22,21,21,20,20,21,21,20,22,21,21,20,20,21,21,21,22,22,22,21,20,21,21,22,23,22,22,21,21,21,21,21
555,2024-06-03,15:04:02,25,23,23,22,22,22,22,22,23,23,23,22,22,22,22,22,23,24,23,22,22,22,22,22,23,23,23,21,21,22,22,22,24,22,22,21,21,22,22,22,22,22,22,21,22,22,22,22,23,23,23,23,22,22,22,22,23,23,22,22,21,22,22,22
556,2024-06-03,15:04:22,24,23,22,22,22,22,21,22,22,23,22,22,21,22,21,21,22,23,23,22,21,21,21,21,23,22,22,21,21,21,22,21,23,22,21,21,21,22,21,21,22,22,21,21,21,21,22,21,22,23,23,22,21,21,21,22,24,22,22,21,21,22,21,21
557,2024-06-03,15:04:52,26,25,24,23,23,23,23,23,25,26,25,24,24,23,23,23,26,26,25,25,23,23,23,23,25,25,24,23,23,23,23,23,24,24,23,23,22,23,23,23,25,23,22,23,22,23,22,22,23,23,23,23,22,22,22,23,25,23,23,23,22,23,22,22
558,2024-06-03,15:05:02,23,23,23,24,24,24,23,23,23,23,23,24,24,24,24,23,23,23,24,25,25,23,23,23,22,23,23,24,25,24,24,23,23,24,25,25,25,25,24,24,23,23,25,26,26,26,25,25,23,24,25,27,27,25,25,24,24,24,25,26,28,28,27,27
559,2024-06-03,15:05:12,22,23,23,23,24,23,23,23,22,22,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,24,25,25,24,24,23,23,24,24,25,25,26,24,23,24,24,24,25,28,26,27
560,2024-06-03,15:09:02,24,24,24,23,24,24,24,24,23,24,23,24,23,24,25,24,23,23,23,23,23,23,25,25,23,24,23,23,23,24,25,26,24,23,23,24,25,26,26,25,26,25,25,24,26,26,26,27,26,26,27,27,27,26,27,27,25,26,27,27,27,28,27,27
561,2024-06-03,15:09:22,22,22,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,22,23,23,22,23,22,22,22,23,23,22,23,23,23,23,23,22,22,23,23,24,23,23,23,23,23,23,24,25,25,24,23,23,24,24,24,24,25,24,23,24,24,24,25,27,26,27
562,2024-06-03,15:10:32,21,22,22,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,21,21,22,21,21,21,22,22,22,22,21,22,22,22,23,23,22,21,22,22,23,24,24,23,24,21,22,23,24,24,23,24,24,23,23,23,23,24,26,25,26
563,2024-06-03,15:12:52,22,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,24,25,25,25,24,23,23,24,25,24,25,25,25,24,24,24,25,25,28,26,28
564,2024-06-03,15:13:02,21,22,22,22,23,22,22,23,21,22,22,22,22,22,23,23,21,22,21,21,21,22,22,24,21,21,21,22,21,22,24,24,22,21,21,22,22,23,24,24,22,21,22,22,24,24,24,25,22,22,23,23,23,24,25,25,23,23,23,23,24,27,26,27
565,2024-06-03,15:13:12,20,21,21,21,22,22,22,21,21,21,21,22,21,21,22,21,21,21,21,21,21,21,20,21,21,21,21,21,21,22,22,21,21,21,21,21,21,22,22,21,21,21,22,22,23,23,23,23,22,22,23,23,23,23,24,23,22,22,22,23,23,26,24,25
566,2024-06-03,15:13:22,22,23,22,22,23,23,23,23,22,23,22,23,23,22,23,23,22,22,22,22,22,23,23,24,22,22,22,22,22,23,25,24,22,22,22,22,22,24,24,24,22,22,22,23,24,25,25,24,22,22,23,24,24,24,25,25,23,24,23,24,24,27,26,26
567,2024-06-03,15:14:22,21,22,22,22,22,23,22,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,22,22,22,22,23,22,22,22,22,22,23,22,23,23,22,22,22,22,23,24,24,24,23,22,22,24,24,24,24,24,24,23,23,23,23,24,27,25,26
568,2024-06-03,15:15:22,22,23,22,23,23,23,23,23,22,22,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,23,22,22,23,23,24,23,23,23,23,23,23,24,25,24,24,22,23,24,25,24,25,25,24,23,24,24,24,25,27,26,27
569,2024-06-03,15:16:22,23,23,23,23,24,24,23,23,23,23,23,24,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,24,23,24,23,25,24,24,23,23,23,24,25,25,25,25,23,23,25,25,25,25,26,25,24,24,25,24,25,28,26,27
